id,ICO,COMPANY,HEADQUARTERS,DEGREE,FIRST_NAME,LAST_NAME,phone,location,street,city,country,postal_code
382,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ernestine,Barthelemy,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
383,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Craig,Kramer,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
384,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Stella,Iman,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
385,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Judith,Crutcher,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
386,3443264,Společenství vlastníků jednotek domu K Rokli 352,Hlavní město Praha,PaedDr.,Jose,Howington,+420 353 360 611,Satalice,K rokli,Karlovy Vary,Czechia,19015.0
387,3535550,"Jokerit Kopřivnice, z.s.",Hlavní město Praha,PaedDr.,Michael,Rivera,+420 353 360 611,Kopřivnice,Francouzská,Karlovy Vary,Czechia,74221.0
388,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kate,Ledbetter,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
389,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kenneth,Stringer,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
390,8696845,NIEVE s.r.o.,Hlavní město Praha,PaedDr.,Michael,Lombardo,+420 353 360 611,Frýdek,Potoční,Karlovy Vary,Czechia,73801.0
391,3243648,Nadační fond Rytmus-školské zařízení pro další vzdělávání pedagogických pracovníků,Hlavní město Praha,PaedDr.,David,Bell,+420 353 360 611,Vinohrady (Praha 2),Londýnská,Karlovy Vary,Czechia,12000.0
392,26355019,PERVAK UNIVERSAL s.r.o.,Hlavní město Praha,PaedDr.,Margaret,Miller,+420 353 360 611,Staré Město,Bílkova,Karlovy Vary,Czechia,11000.0
393,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Christopher,Kyle,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
394,7580631,SPEEDSTER s.r.o.,Hlavní město Praha,PaedDr.,Adrian,Finseth,+420 353 360 611,Malá Strana (Praha 1),Mostecká,Karlovy Vary,Czechia,11800.0
395,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Melissa,Moran,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
396,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Azalee,Carlisle,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
397,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Michael,Poss,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
398,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Harriette,Sheeler,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
399,1935640,START LINKED s. r. o.,Hlavní město Praha,PaedDr.,James,Muffley,+420 353 360 611,Vejprnice,Křimická,Karlovy Vary,Czechia,33027.0
400,27303624,Společenství vlastníků jednotek pro dům č.p. 476 ulice Ostrovní ve Štětí,Hlavní město Praha,PaedDr.,Christopher,Harper,+420 353 360 611,Štětí,Ostrovní,Karlovy Vary,Czechia,41108.0
401,62242211,"""JPM, spol. s r.o.""",Hlavní město Praha,PaedDr.,Robert,Ware,+420 353 360 611,Lom,Litvínovská,Karlovy Vary,Czechia,43511.0
402,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Troy,Vicario,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
403,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jose,Dawes,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
404,27829871,VOLDRICH WEST a.s.,Hlavní město Praha,PaedDr.,Linda,Roberts,+420 353 360 611,Třebonice (Praha 13),K Řeporyjím,Karlovy Vary,Czechia,15500.0
405,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Angela,Haynes,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
406,11920971,Premium Brokers Investment s.r.o.,Hlavní město Praha,PaedDr.,Shirley,Stephens,+420 353 360 611,Štětí,Stračenská,Karlovy Vary,Czechia,41108.0
407,4798864,"MiMeKa s.r.o., v likvidaci",Hlavní město Praha,PaedDr.,James,Rounds,+420 353 360 611,Jihlava,Alšova,Karlovy Vary,Czechia,58601.0
408,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Mario,Vang,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
409,7438044,CIDEV2 s.r.o.,Hlavní město Praha,PaedDr.,Rosario,Ruiz,+420 353 360 611,Smíchov,K vodojemu,Karlovy Vary,Czechia,15000.0
410,28583345,"JHB PAVLÍK, s.r.o.",Hlavní město Praha,PaedDr.,Ashley,Miller,+420 353 360 611,Mariánské Hory,28. října,Karlovy Vary,Czechia,70900.0
411,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Diana,Riccio,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
412,27729524,"Klíč ke kráse, s.r.o.",Hlavní město Praha,PaedDr.,Marie,Harvey,+420 353 360 611,Veveří,Jaselská,Karlovy Vary,Czechia,60200.0
413,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Tammy,Gilbert,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
414,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Barry,Dorsey,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
415,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Donna,Hall,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
416,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Katheryn,Johnson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
417,24780961,"Via Vespania, s.r.o.",Hlavní město Praha,PaedDr.,Kurt,Medrano,+420 353 360 611,Bubeneč (Praha 6),Papírenská,Karlovy Vary,Czechia,16000.0
418,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kelly,Downs,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
419,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ashley,Council,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
420,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,John,Eastman,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
421,22865420,"Podpora zdraví, o.s.",Hlavní město Praha,PaedDr.,John,Ledet,+420 353 360 611,Jihlava,Čajkovského,Karlovy Vary,Czechia,58601.0
422,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Katie,Berri,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
423,9575421,CORONERA BASE s.r.o.,Hlavní město Praha,PaedDr.,Julio,Selley,+420 353 360 611,Mariánské Hory,V Zátiší,Karlovy Vary,Czechia,70900.0
424,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dwayne,Greene,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
425,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,William,Meikle,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
426,28401379,"PURRO Symbiotic, s.r.o.",Hlavní město Praha,PaedDr.,David,Durfee,+420 353 360 611,Černošice,Komenského,Karlovy Vary,Czechia,25228.0
427,9939377,Prosecco Soviar s.r.o.,Hlavní město Praha,PaedDr.,Lauren,Hobson,+420 353 360 611,Nový Jičín,Pod Lipami,Karlovy Vary,Czechia,74101.0
428,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Lorie,Hamilton,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
429,5463726,P.T.N.C. Celosvětová s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Dot,Chan,+420 353 360 611,Nové Město (Praha 1),Václavské náměstí,Karlovy Vary,Czechia,11000.0
430,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Marilyn,Wilson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
431,29271487,IS Technology group s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Luvenia,Evans,+420 353 360 611,Židenice (Brno-Židenice),Gajdošova,Karlovy Vary,Czechia,61500.0
432,29310172,MulinArt s.r.o.,Hlavní město Praha,PaedDr.,Sonia,Burnett,+420 353 360 611,Staré Brno,Kopečná,Karlovy Vary,Czechia,60200.0
433,26776154,Společenství vlastníků bytových jednotek Moulíkova 3,Hlavní město Praha,PaedDr.,Mary,Henry,+420 353 360 611,Smíchov,Moulíkova,Karlovy Vary,Czechia,15000.0
434,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Barry,Hardcastle,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
435,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Rochelle,Bunch,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
436,26572141,"CDT - Česká dobývací technika, spolek",Hlavní město Praha,PaedDr.,Merri,Reed,+420 353 360 611,Nusle (Praha 4),Na Pankráci,Karlovy Vary,Czechia,14000.0
437,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kenneth,Ingle,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
438,9298525,TOP DTC s.r.o.,Hlavní město Praha,PaedDr.,Joshua,Hamilton,+420 353 360 611,Libeň (Praha 9),Ocelářská,Karlovy Vary,Czechia,19000.0
439,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Alejandra,Flight,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
440,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Janet,Davis,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
441,28493613,"EURO KING s.r.o., v likvidaci",Hlavní město Praha,PaedDr.,Margaret,Barcus,+420 353 360 611,Nové Město (Praha 1),Václavské náměstí,Karlovy Vary,Czechia,11000.0
442,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Anthony,Reamy,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
443,435961,Okresní sdružení ČUS Vyškov z.s.,Hlavní město Praha,PaedDr.,Harvey,Olsson,+420 353 360 611,Dědice,Mlýnská,Karlovy Vary,Czechia,68201.0
444,2793334,Callogia s.r.o.,Hlavní město Praha,PaedDr.,Vickie,Cousins,+420 353 360 611,Strašnice (Praha 10),Ke Strašnické,Karlovy Vary,Czechia,10000.0
445,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Donald,Burchett,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
446,28546105,HORTUS s.r.o.,Hlavní město Praha,PaedDr.,Tyler,Small,+420 353 360 611,Průhonice,Školní,Karlovy Vary,Czechia,25243.0
447,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Adele,Lockhart,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
448,7503318,EUDENTlab Polák s.r.o.,Hlavní město Praha,PaedDr.,Christian,Zien,+420 353 360 611,Záběhlice (Praha 4),Jižní II,Karlovy Vary,Czechia,14100.0
449,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Angel,Colby,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
450,45195854,"BB a KK, s.r.o.",Hlavní město Praha,PaedDr.,John,Vansumeren,+420 353 360 611,Přívoz,Korejská,Karlovy Vary,Czechia,70200.0
451,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jack,Ainsworth,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
452,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Susan,Duncan,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
453,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Megan,Fuller,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
454,60487101,KR protect spol. s r.o.,Hlavní město Praha,PaedDr.,Brandi,Lewis,+420 353 360 611,Smíchov,Xaveriova,Karlovy Vary,Czechia,15000.0
455,8192359,Krupa Metalltechnik s.r.o.,Hlavní město Praha,PaedDr.,Jannie,Beason,+420 353 360 611,Újezd,Hrádecká,Karlovy Vary,Czechia,31200.0
456,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Elisa,Brady,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
457,48288667,"KEMO KOMERC, společnost s ručením omezeným",Hlavní město Praha,PaedDr.,Arthur,Horton,+420 353 360 611,Jablonec nad Nisou,Soukenná,Karlovy Vary,Czechia,46601.0
458,27241009,1.PROPERTY HOLDING CZ s.r.o.,Hlavní město Praha,PaedDr.,Louis,Stone,+420 353 360 611,Liboc,U stanice,Karlovy Vary,Czechia,16200.0
459,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Glenn,Perrez,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
460,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Drucilla,Whitehead,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
461,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Tracy,Skeans,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
462,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Matthew,Brown,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
463,5356571,DOLCE PUPPY s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Terry,Foy,+420 353 360 611,Křeslice,Skořicová,Karlovy Vary,Czechia,10400.0
464,48651788,Honební společenstvo Náchod - Dobrošov,Hlavní město Praha,PaedDr.,Melissa,Stevens,+420 353 360 611,Náchod,Vodárenská,Karlovy Vary,Czechia,54701.0
465,29002524,ABN Consulting a.s.,Hlavní město Praha,PaedDr.,Gerald,Lipscomb,+420 353 360 611,Žižkov (Praha 3),Bořivojova,Karlovy Vary,Czechia,13000.0
466,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Esther,Porter,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
467,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Carl,Lee,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
468,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ingrid,Price,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
469,4455339,OBESCH s.r.o.,Hlavní město Praha,PaedDr.,Lois,Baca,+420 353 360 611,Horoměřice,Výstavby,Karlovy Vary,Czechia,25262.0
470,3736296,"DEPAGO, družstvo",Hlavní město Praha,PaedDr.,Wanda,Welch,+420 353 360 611,Běchovice,Podnikatelská,Karlovy Vary,Czechia,19011.0
471,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Joseph,Mompoint,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
472,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Emilia,Karpinski,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
473,25461851,"Společenství vlastníků jednotek domu čp. 1723, 1724, 1725, 1726 v České Lípě",Hlavní město Praha,PaedDr.,Carole,Fietek,+420 353 360 611,Česká Lípa,Antonína Sovy,Karlovy Vary,Czechia,47001.0
474,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Phillip,Hamby,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
475,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Robert,Orlowski,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
476,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,David,Jones,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
477,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Tricia,Chavez,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
478,62914642,Lionet s.r.o.,Hlavní město Praha,PaedDr.,Jimmy,Green,+420 353 360 611,Slivenec,Křišťálová,Karlovy Vary,Czechia,15400.0
479,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jill,Martin,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
